id,cat_nome,orgao_nome,publico_alvo_nome,nome,ano,medida_provisoria,medida_provisoria_inicio_vigencia,legislacao,vigencia_inicio,vigencia_fim,objetivos,observacao,acao_orcamentaria_assoc,instrumento_legal,link_legislacao,tipo_politica,grande_area,area,created_at,updated_at,publico_alvo_legislacao
638,Saúde,"Ministério da Saúde","Administração pública e servidores públicos","Programa Permanente de Capacitação de Recursos Humanos da rede SUS para os Serviços de Atenção aos Pacientes com Transtornos causados pelo Uso Prejudicial e/ou Dependência de Álcool e Outras Drogas",2002-01-01,"Não se aplica","Não se aplica",816/2002,2002-04-30,,"Capacitação de Recursos Humanos da rede SUS para os Serviços de Atenção aos Pacientes com Transtornos causados pelo Uso Prejudicial e/ou Dependência de Álcool e Outras Drogas",https://bvsms.saude.gov.br/bvs/saudelegis/gm/2002/prt0816_30_04_2002.html,#N/A,Portaria,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2002/prt0816_30_04_2002.html,"Programa governamental",Social,Saúde,,,"profissionais de saúde"
639,Saúde,"Ministério da Saúde","Sistema de Saúde","Programa Permanente de Organização e Acompanhamento das Ações Assistenciais em Saúde Mental",2000-01-01,"Não se aplica","Não se aplica",799/2000,2000-07-19,,"Art. 1º Instituir, no âmbito do Sistema Único de Saúde, o Programa Permanente de Organização e Acompanhamento das Ações Assistenciais em Saúde Mental. Parágrafo único. O Programa de que trata este Artigo deverá contemplar as seguintes atividades: a - avaliação da assistência à saúde mental no País, dentro do contexto de sistema global de atenção, promoção e recuperação da saúde mental; b - supervisão e avaliação, in loco, dos hospitais psiquiátricos que compõem a rede assistencial do Sistema Único de Saúde, tendo em vista a adoção de medidas que reforcem a continuidade do processo de reversão do modelo de atenção à saúde mental instituído no País; c - análise, avaliação e proposição de alternativas assistenciais na área de saúde mental; d - elaboração e proposição de protocolos de regulação e de mecanismos de implementação de módulo de regulação da assistência à saúde mental que venha a compor as Centrais de Regulação, com o objetivo de regular, ordenar e orientar esta assistência e com o princípio fundamental de incrementar a capacidade do poder público de gerir o sistema de saúde e de responder, de forma qualificada e integrada, às demandas de saúde de toda a população. ",https://bvsms.saude.gov.br/bvs/saudelegis/gm/2000/prt0799_19_07_2000.html,#N/A,Portaria,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2000/prt0799_19_07_2000.html,"Programa governamental",Social,Saúde,,,"Sem especificação"
640,Saúde,"Ministério da Saúde","Instituiçoes de pesquisa e inovação","Programa Pesquisa para o SUS: gestão compartilhada em saúde (PPSUS)",2019-01-01,"Não se aplica","Não se aplica",3020/2019,2019-11-19,,"Art. 837-F. São objetivos do PPSUS: I - apoiar financeiramente o desenvolvimento de pesquisas científicas, tecnológicas e/ou de inovação que objetivem contribuir para a resolução de problemas de saúde da população dos Estados e do Distrito Federal e para o fortalecimento da gestão do SUS; II - promover a aproximação dos sistemas de saúde com os de ciência e tecnologia locais; e III - reduzir as desigualdades regionais no campo da ciência, tecnologia e inovação em saúde no País. ",https://bvsms.saude.gov.br/bvs/saudelegis/gm/2019/prt3020_25_11_2019.html,#N/A,Portaria,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2019/prt3020_25_11_2019.html,"Programa governamental",Social,Saúde,,,"Art. 837-I. As linhas de pesquisa a serem financiadas pelo PPSUS serão estabelecidas com a participação das Secretarias Estaduais de Saúde, dos órgãos ou entidades estaduais de amparo à pesquisa e de representantes da área acadêmica, e deverão estar relacionadas com os problemas na área de saúde pública enfrentados pelos Estados e Distrito Federal. § 1º Serão incentivadas pesquisas multicêntricas para o fortalecimento de parcerias interinstitucionais e interestaduais, visando o compartilhamento de expertise e de infraestrutura. § 2º A seleção das pesquisas a serem financiadas pelo PPSUS será feita por meio de chamada pública, observados os princípios da impessoalidade e transparência. "
641,"Desenvolvimento Regional e Territorial","Ministério da Integração Nacional","Populações fronteiriças e de territórios economicamente deprimidos","Programa Rotas de Integração Nacional",2014-01-01,"Não se aplica","Não se aplica",162/2014,2014-04-24,,#N/A,"atualizada pela portaria  Portaria MI nº 80 de 28 de fevereiro de 2018","Não se aplica",Portaria,https://antigo.mdr.gov.br/images/stories/ArquivosSNPU/ArquivosPDF/Portaria-162-de-2014.pdf,"Programa governamental","Desenvolvimento Econômico","Desenvolvimento Regional",,,"Sem especificação"
642,Saúde,"Ministério da Saúde","Sistema de Saúde","Programa Saúde na Hora",2020-01-01,"Não se aplica","Não se aplica",397/2020,2019-05-15,,"Art. 519-B São objetivos do Programa Saúde na Hora: (Incluído pela PRT GM/MS nº 397 de 16.03.2020) I - ampliar o horário de funcionamento das USF e UBS, possibilitando maior acesso dos usuários aos serviços; (Incluído pela PRT GM/MS nº 397 de 16.03.2020)
II - ampliar a cobertura da Estratégia Saúde da Família; e (Incluído pela PRT GM/MS nº 397 de 16.03.2020) III - ampliar o acesso às ações e serviços considerados essenciais na Atenção Primária à Saúde (APS); (Incluído pela PRT GM/MS nº 397 de 16.03.2020)
IV - ampliar o número de usuários nas ações e nos serviços promovidos nas USF e UBS; e (Incluído pela PRT GM/MS nº 397 de 16.03.2020) V - reduzir o volume de atendimentos de usuários com condições de saúde de baixo risco em unidades de pronto atendimento e emergências hospitalares. (Incluído pela PRT GM/MS nº 397 de 16.03.2020) ","https://bvsms.saude.gov.br/bvs/saudelegis/gm/2020/prt0397_16_03_2020.html; https://bvsms.saude.gov.br/bvs/saudelegis/gm/2019/prt0930_17_05_2019.html",#N/A,Portaria,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2020/prt0397_16_03_2020.html,"Programa governamental",Social,Saúde,,,"Art. 3º O Programa ""Saúde na Hora"" será destinado à USF que oferte aos usuários os mesmos serviços de saúde durante todo o horário estendido de funcionamento da unidade, observados ainda os seguintes critérios: I - Quanto ao funcionamento da USF: <br />a) USF com funcionamento mínimo de 60 (sessenta) horas semanais, sendo 12 (doze) horas diárias ininterruptas, em dias úteis, de segunda-feira a sexta-feira; ou, 11 (onze) horas diárias ininterruptas, em dias úteis, de segunda a sexta-feira, e 5 (cinco) horas diárias aos sábados ou domingos; ou b) USF, com equipe de Saúde Bucal, com funcionamento mínimo de 60 (sessenta) horas semanais, sendo 12 (doze) horas diárias ininterruptas, em dias úteis, de segunda-feira a sexta-feira; ou 11 (onze) horas diárias ininterruptas, em dias úteis, de segunda a sexta-feira, e 5 (cinco) horas aos sábados ou domingos; ou c) USF, com equipe de Saúde Bucal, com funcionamento mínimo de 75 (setenta e cinco) horas semanais, sendo 15 (quinze) horas diárias ininterruptas, em dias úteis, de segunda-feira a sexta-feira; ou 14 (quatorze) horas diárias ininterruptas, em dias úteis, de segunda a sexta-feira, e 5 (cinco) horas aos sábados ou domingos. II - Quanto ao quantitativo de equipes de saúde trabalhando em cada USF: a) 3 (três) equipes de Saúde da Família nas USF com funcionamento mínimo de 60 (sessenta) Horas semanais; b) 3 (três) equipes de Saúde da Família e 2 (duas) equipes de Saúde Bucal nas USF, com equipe de Saúde Bucal, com funcionamento mínimo de 60 (sessenta) horas semanais; c) 6 (seis) equipes de Saúde da Família e 3 (três) equipes de Saúde Bucal nas USF, com equipe de Saúde Bucal, com funcionamento mínimo de 75 (setenta e cinco) horas semanais. III - Quanto ao somatório da carga horária mínima dos profissionais integrantes das equipes de saúde, mencionados no inciso II do caput deste artigo, em cada USF: a) 120 (cento e vinte) horas semanais para os médicos e 120 (cento e vinte) horas semanais para os enfermeiros nas USF com funcionamento mínimo de 60 (sessenta) horas semanais; b) 120 (cento e vinte) horas semanais para os médicos, 120 (cento e vinte) horas semanais para os enfermeiros e 80 (oitenta) horas semanais para os cirurgiões-dentistas nas USF, com equipe de Saúde Bucal, com funcionamento mínimo de 60 (sessenta) horas semanais; c) 240 (duzentos e quarenta) horas semanais para os médicos, 240 (duzentos e quarenta) horas semanais para os enfermeiros e 120 (cento e vinte) horas semanais para os cirurgiões-dentistas nas USF, com equipe de Saúde Bucal, com funcionamento mínimo de 75 (setenta e cinco) horas semanais. § 1º Para cada formato de funcionamento, poderão ser acrescentadas até 2 (duas) equipes de Saúde da Família além do quantitativo descrito no inciso II deste artigo. § 2º Para a realização do cálculo dos patamares mínimos de que trata o inciso III deste artigo, serão somadas as cargas horárias semanais de todos os profissionais que integram as equipes de Saúde da Família e as equipes de Saúde Bucal. § 3º Os médicos, enfermeiros e cirurgiões-dentistas que integram as equipes de Saúde da Família e as equipes de Saúde Bucal deverão cumprir carga horária individual mínima de 20 (vinte) Horas semanais. § 4º O somatório das cargas horárias individuais mínimas de que trata o parágrafo segundo deste artigo deverá corresponder a uma carga horária por categoria profissional de, pelo menos, 40 (quarenta) Horas semanais por equipe de Saúde da Família e equipes de Saúde Bucal selecionada ou acrescentada. § 5º Os médicos, enfermeiros e cirurgiões-dentistas profissionais das equipes de que trata esta Portaria poderão participar de mais de uma equipe de Saúde da Família ou equipe de Saúde Bucal. § 6º O disposto neste artigo não se aplica aos demais profissionais não participantes do Programa, para os quais há obrigatoriedade de carga horária de 40 (quarenta) Horas semanais e vínculo a apenas 1 (uma) equipe de Saúde da Família ou 1 (uma) equipe de Saúde Bucal no SCNES vigente, consoante disposto na Política Nacional de Atenção Básica - PNAB. "
643,Saúde,"Ministério da Saúde","Sistema de Saúde","Programa SOS Emergências",2012-01-01,"Não se aplica","Não se aplica",1663/2012,2012-08-06,,"Art. 2º São objetivos do Programa SOS Emergências: I - estimular a organização e a implantação da RUE, buscando um pacto cooperativo entre as instâncias de gestão do SUS para garantir os investimentos e recursos necessários a esta mudança de modelo de atenção nos grandes prontos-socorros dos estabelecimentos hospitalares integrados ao SUS; II - intervir de forma mais organizada, ágil e efetiva sobre a oferta do cuidado nas grandes emergências hospitalares do SUS; III - assessorar tecnicamente a equipe do hospital participante do Programa e oferecer capacitação para aprimoramento da gestão do cuidado ao paciente em situação de urgência e emergência; IV - apoiar as unidades hospitalares para a melhoria da gestão e da qualidade assistencial, por meio da implantação de dispositivos como a classificação de risco, gestão de leitos, implantação de protocolos clínico-assistenciais e administrativos, adequação da estrutura e ambiência hospitalar, regulação e articulação com o sistema de saúde; e V - possibilitar a readequação física e tecnológica dos serviços de urgência e emergência da unidade hospitalar.",https://bvsms.saude.gov.br/bvs/saudelegis/gm/2012/prt1663_06_08_2012.html,"Ações: 8585; 8535 e 8933",Portaria,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2012/prt1663_06_08_2012.html,"Programa governamental",Social,Saúde,,,"Art. 3º O Programa SOS Emergências será integrado por Portas de Entradas Hospitalares de Urgência selecionadas pelo Ministério da Saúde, em conjunto com as Secretarias de Saúde estaduais, distrital e municipais. Parágrafo único. Serão consideradas Portas de Entradas Hospitalares de Urgência prioritárias para o Programa SOS Emergências aquelas que cumprirem os seguintes requisitos: I - ser referência regional, realizando no mínimo dez por cento dos atendimentos aos usuários do SUS em situação de urgência e emergência oriundos de outros Municípios, conforme registro no Sistema de Informação Hospitalar (SIH/SUS; II - ter, no mínimo, cem leitos cadastrados no Sistema de Cadastro Nacional de Estabelecimentos (SCNES; III - estar habilitada em pelo menos uma das seguintes linhas de cuidado: a) cardiovascular; b) neurologia/neurocirurgia; c) traumato-ortopedia; ou d) ser referência em pediatria; IV - ter maior volume de produção de procedimentos ambulatoriais e de internação, conforme registro no SIH/SUS e no Sistema de Informação Ambulatorial (SIA/SUS), ou outro(s) que vierem a substituí-lo(s; e V - ter a aprovação do(s) gestor(es) estadual(is), municipal(is), distrital de saúde e do Ministério da Saúde, de acordo com o território abrangido pelo referenciamento dos usuários do SUS em situação de urgência e emergência para ingresso do estabelecimento hospitalar no Programa. "
644,Educação,"Ministério da Educação","Estudantes e Professores","Programa Tempo de Aprender",2020-01-01,"Não se aplica","Não se aplica",280/2020,2020-03-02,,"Art. 2o  São objetivos da educação escolar indígena:I - valorização das culturas dos povos indígenas e a afirmação e manutenção de sua diversidade étnica;
II - fortalecimento das práticas socioculturais e da língua materna de cada comunidade indígena;
III - formulação e manutenção de programas de formação de pessoal especializado, destinados à educação escolar nas comunidades indígenas;
IV - desenvolvimento de currículos e programas específicos, neles incluindo os conteúdos culturais correspondentes às respectivas comunidades;
V - elaboração e publicação sistemática de material didático específico e diferenciado; e
VI - afirmação das identidades étnicas e consideração dos projetos societários definidos de forma autônoma por cada povo indígena.
Art. 2o  São objetivos da educação escolar indígena:

I - valorização das culturas dos povos indígenas e a afirmação e manutenção de sua diversidade étnica;

II - fortalecimento das práticas socioculturais e da língua materna de cada comunidade indígena;

III - formulação e manutenção de programas de formação de pessoal especializado, destinados à educação escolar nas comunidades indígenas;

IV - desenvolvimento de currículos e programas específicos, neles incluindo os conteúdos culturais correspondentes às respectivas comunidades;

V - elaboração e publicação sistemática de material didático específico e diferenciado; e

VI - afirmação das identidades étnicas e consideração dos projetos societários definidos de forma autônoma por cada povo indígena.
Art. 2o  São objetivos da educação escolar indígena:

I - valorização das culturas dos povos indígenas e a afirmação e manutenção de sua diversidade étnica;

II - fortalecimento das práticas socioculturais e da língua materna de cada comunidade indígena;

III - formulação e manutenção de programas de formação de pessoal especializado, destinados à educação escolar nas comunidades indígenas;

IV - desenvolvimento de currículos e programas específicos, neles incluindo os conteúdos culturais correspondentes às respectivas comunidades;

V - elaboração e publicação sistemática de material didático específico e diferenciado; e

VI - afirmação das identidades étnicas e consideração dos projetos societários definidos de forma autônoma por cada povo indígena.
Art. 2o  São objetivos da educação escolar indígena:

I - valorização das culturas dos povos indígenas e a afirmação e manutenção de sua diversidade étnica;

II - fortalecimento das práticas socioculturais e da língua materna de cada comunidade indígena;

III - formulação e manutenção de programas de formação de pessoal especializado, destinados à educação escolar nas comunidades indígenas;

IV - desenvolvimento de currículos e programas específicos, neles incluindo os conteúdos culturais correspondentes às respectivas comunidades;

V - elaboração e publicação sistemática de material didático específico e diferenciado; e

VI - afirmação das identidades étnicas e consideração dos projetos societários definidos de forma autônoma por cada povo indígena.
Art. 2o  São objetivos da educação escolar indígena:

I - valorização das culturas dos povos indígenas e a afirmação e manutenção de sua diversidade étnica;

II - fortalecimento das práticas socioculturais e da língua materna de cada comunidade indígena;

III - formulação e manutenção de programas de formação de pessoal especializado, destinados à educação escolar nas comunidades indígenas;

IV - desenvolvimento de currículos e programas específicos, neles incluindo os conteúdos culturais correspondentes às respectivas comunidades;

V - elaboração e publicação sistemática de material didático específico e diferenciado; e

VI - afirmação das identidades étnicas e consideração dos projetos societários definidos de forma autônoma por cada povo indígena.""",#N/A,NA,Portaria,https://alfabetizacao.mec.gov.br/images/pdf/portaria_280_19_02_2020_consolidada.pdf,"Programa governamental",Social,Educação,,,"Professores alfabetizadores"
645,"Assistência Social","Ministério do Desenvolvimento Agrário","Sistema Nacional de Defesa","Programa Mais Alimentos ",2012-01-01,"Não se aplica","Não se aplica",97/2012,2012-12-20,,"Art. 3º São objetivos do Programa Mais Alimentos:
I - na modalidade nacional:
a) fomento a segurança alimentar e nutricional por meio da produção de alimentos pela agricultura familiar brasileira;
b) fomento a geração de novas tecnologias para a agricultura familiar via parcerias com instituições de pesquisa e de transferência de tecnologia;
c) fomento a geração de emprego e renda no meio rural e no setor industrial nacional de máquinas, equipamentos e implementos agrícolas, veículos de transporte de carga apropriados para a agricultura familiar; e
d) concessão de linhas de crédito diferenciadas à agricultura familiar e suas organizações produtivas, no âmbito do Programa Nacional de Fortalecimento da Agricultura Familiar ou outras linhas de financiamento disponíveis, visando ao aumento da produtividade e da produção de alimentos pelas unidades familiares, com base na modernização dos processos produtivos.
II - na modalidade internacional:
a) contribuir para a promoção da cooperação técnica visando o fomento da segurança alimentar e nutricional internacional por meio do apoio à produção de alimentos pela agricultura familiar;
b) contribuir para o acesso dos países em desenvolvimento à tecnologia, máquinas, equipamentos e implementos agrícolas para o desenvolvimento da produção de alimentos com base na agricultura familiar, por meio da cooperação com o setor industrial nacional visando definir e garantir os melhores preços e condições pós-venda daqueles produtos;
c) contribuir para a promoção da cooperação internacional com países em desenvolvimento, sob a perspectiva da cooperação Sul-Sul e da diplomacia solidária, que objetivem o fortalecimento e desenvolvimento de políticas públicas e dos processos de institucionalização da agricultura familiar e do desenvolvimento rural sustentável;e
d) contribuir para o fomento à exportação de máquinas, equipamentos e implementos agrícolas visando apoiar a estratégia de desenvolvimento rural dos países cooperantes através da mecanização apropriada para a agricultura familiar, por meio de mecanismos de apoio à exportação brasileira definidos no âmbito do Conselho de Ministros da Câmara de Comércio Exterior (CAMEX).",#N/A,"Programa sem ação orçamentária associada",Portaria,,"Programa governamental",Social,"Assistência Social",,,"Art. 2º Poderão ser beneficiários do Programa Mais Alimentos:<br /><br />I - na modalidade nacional, os agricultores familiares, suas organizações e os outros beneficiários que se enquadrem na Lei nº 11.326/2006;<br /><br />II - na modalidade internacional, os países em desenvolvimento que apresentem projetos de cooperação internacional que objetivem o desenvolvimento rural sustentável, voltado para a promoção da segurança alimentar e nutricional dos seus povos, com base na produção da agricultura familiar."
646,Saúde,"Ministério da Saúde","População em situação de vulnerabilidade social","Programas de Residência Médica em Medicina de Família e Comunidade (PRM-MFC)",2005-01-01,"Não se aplica","Não se aplica",1143/2005,2005-07-07,,"Art. 1º  Apoiar programas de residência médica em medicina de família e comunidade (PRM-MFC), por meio do Programa de Bolsas para a Educação pelo Trabalho, do Ministério da Saúde.",https://bvsms.saude.gov.br/bvs/saudelegis/gm/2005/prt1143_07_07_2005.html,"Ação 20YD",Portaria,https://bvsms.saude.gov.br/bvs/saudelegis/gm/2005/prt1143_07_07_2005.html,"Programa governamental",Social,Saúde,,,"Art. 1º § 1º  Serão apoiados os programas realizados em municípios de regiões metropolitanas do país, a partir de fevereiro de 2006. § 2º  Os programas deverão ter como campo central de práticas da especialidade os ambientes e territórios de atuação das equipes de saúde da família que atuam nas áreas mais carentes dos municípios das regiões metropolitanas, complementado pelas demais unidades assistenciais da cidade e região, tendo em vista o conjunto das aprendizagens necessárias à especialidade. "
647,"Direitos da Cidadania","Ministério da Mulher, da Família e dos Direitos Humanos","Sistema de Segurança Pública","Projeto Piloto Mães Unidas",2020-01-01,"Não se aplica","Não se aplica",629/2020,2020-04-01,,"""Art. 3º O Projeto Piloto """"Mães Unidas"""" tem os seguintes objetivos:
I. oferecer apoio relacional à beneficiária, a fim de fortalecê-la no exercício da maternidade;
II. orientar gestantes e mães vulneráveis no acesso aos serviços básicos de saúde, assistência social e de justiça;
III. promover a saúde e o bem-estar da mãe e filho(a) durante a gestação e os dois primeiros anos de vida da criança;
IV. fortalecer os vínculos familiares e comunitários das mulheres no contexto da gestação e da maternidade, propiciando a criação e fortalecimento da rede de apoio local;
V. promover a integração social das mulheres de primeira gestação em relação à nova identidade social como mães;
VI. colaborar no exercício da parentalidade, de modo a fortalecer os vínculos e o papel da família no cuidado e proteção da criança; e
VII. garantir o direito da criança ao nascimento seguro e ao crescimento e desenvolvimento saudáveis.
Parágrafo único. Entende-se por apoio relacional a troca de experiências entre a mãe voluntária e a beneficiária, no contexto dos encontros que serão realizados periodicamente para tratar de questões voltadas para gestação e maternidade.
Art. 3º O Projeto Piloto """"Mães Unidas"""" tem os seguintes objetivos:

I. oferecer apoio relacional à beneficiária, a fim de fortalecê-la no exercício da maternidade;

II. orientar gestantes e mães vulneráveis no acesso aos serviços básicos de saúde, assistência social e de justiça;

III. promover a saúde e o bem-estar da mãe e filho(a) durante a gestação e os dois primeiros anos de vida da criança;

IV. fortalecer os vínculos familiares e comunitários das mulheres no contexto da gestação e da maternidade, propiciando a criação e fortalecimento da rede de apoio local;

V. promover a integração social das mulheres de primeira gestação em relação à nova identidade social como mães;

VI. colaborar no exercício da parentalidade, de modo a fortalecer os vínculos e o papel da família no cuidado e proteção da criança; e

VII. garantir o direito da criança ao nascimento seguro e ao crescimento e desenvolvimento saudáveis.

Parágrafo único. Entende-se por apoio relacional a troca de experiências entre a mãe voluntária e a beneficiária, no contexto dos encontros que serão realizados periodicamente para tratar de questões voltadas para gestação e maternidade.
Art. 3º O Projeto Piloto """"Mães Unidas"""" tem os seguintes objetivos:

I. oferecer apoio relacional à beneficiária, a fim de fortalecê-la no exercício da maternidade;

II. orientar gestantes e mães vulneráveis no acesso aos serviços básicos de saúde, assistência social e de justiça;

III. promover a saúde e o bem-estar da mãe e filho(a) durante a gestação e os dois primeiros anos de vida da criança;

IV. fortalecer os vínculos familiares e comunitários das mulheres no contexto da gestação e da maternidade, propiciando a criação e fortalecimento da rede de apoio local;

V. promover a integração social das mulheres de primeira gestação em relação à nova identidade social como mães;

VI. colaborar no exercício da parentalidade, de modo a fortalecer os vínculos e o papel da família no cuidado e proteção da criança; e

VII. garantir o direito da criança ao nascimento seguro e ao crescimento e desenvolvimento saudáveis.

Parágrafo único. Entende-se por apoio relacional a troca de experiências entre a mãe voluntária e a beneficiária, no contexto dos encontros que serão realizados periodicamente para tratar de questões voltadas para gestação e maternidade.
Art. 3º O Projeto Piloto """"Mães Unidas"""" tem os seguintes objetivos:

I. oferecer apoio relacional à beneficiária, a fim de fortalecê-la no exercício da maternidade;

II. orientar gestantes e mães vulneráveis no acesso aos serviços básicos de saúde, assistência social e de justiça;

III. promover a saúde e o bem-estar da mãe e filho(a) durante a gestação e os dois primeiros anos de vida da criança;

IV. fortalecer os vínculos familiares e comunitários das mulheres no contexto da gestação e da maternidade, propiciando a criação e fortalecimento da rede de apoio local;

V. promover a integração social das mulheres de primeira gestação em relação à nova identidade social como mães;

VI. colaborar no exercício da parentalidade, de modo a fortalecer os vínculos e o papel da família no cuidado e proteção da criança; e

VII. garantir o direito da criança ao nascimento seguro e ao crescimento e desenvolvimento saudáveis.

Parágrafo único. Entende-se por apoio relacional a troca de experiências entre a mãe voluntária e a beneficiária, no contexto dos encontros que serão realizados periodicamente para tratar de questões voltadas para gestação e maternidade.
""",#N/A,NA,Portaria,https://www.gov.br/mdh/pt-br/acesso-a-informacao/institucional/portarias/portaria-no-629-de-13-de-marco-de-2020,Projeto,Social,Gênero,,"2023-03-08 11:52:42","Art. 2º O Projeto Piloto ""Mães Unidas"" atenderá gestantes e mães de crianças com até dois anos de idade, e priorizará respectivamente:<br /><br />I. gestantes e mães adolescentes de até 19 (dezenove) anos;<br /><br />II. gestantes e mães beneficiárias do Programa Bolsa Família; e<br /><br />III. gestantes e mães de crianças com deficiência."
647,"Direitos da Cidadania","Ministério da Educação","Sistema de Segurança Pública","Projeto Piloto Mães Unidas",2020-01-01,"Não se aplica","Não se aplica",629/2020,2020-04-01,,"""Art. 3º O Projeto Piloto """"Mães Unidas"""" tem os seguintes objetivos:
I. oferecer apoio relacional à beneficiária, a fim de fortalecê-la no exercício da maternidade;
II. orientar gestantes e mães vulneráveis no acesso aos serviços básicos de saúde, assistência social e de justiça;
III. promover a saúde e o bem-estar da mãe e filho(a) durante a gestação e os dois primeiros anos de vida da criança;
IV. fortalecer os vínculos familiares e comunitários das mulheres no contexto da gestação e da maternidade, propiciando a criação e fortalecimento da rede de apoio local;
V. promover a integração social das mulheres de primeira gestação em relação à nova identidade social como mães;
VI. colaborar no exercício da parentalidade, de modo a fortalecer os vínculos e o papel da família no cuidado e proteção da criança; e
VII. garantir o direito da criança ao nascimento seguro e ao crescimento e desenvolvimento saudáveis.
Parágrafo único. Entende-se por apoio relacional a troca de experiências entre a mãe voluntária e a beneficiária, no contexto dos encontros que serão realizados periodicamente para tratar de questões voltadas para gestação e maternidade.
Art. 3º O Projeto Piloto """"Mães Unidas"""" tem os seguintes objetivos:

I. oferecer apoio relacional à beneficiária, a fim de fortalecê-la no exercício da maternidade;

II. orientar gestantes e mães vulneráveis no acesso aos serviços básicos de saúde, assistência social e de justiça;

III. promover a saúde e o bem-estar da mãe e filho(a) durante a gestação e os dois primeiros anos de vida da criança;

IV. fortalecer os vínculos familiares e comunitários das mulheres no contexto da gestação e da maternidade, propiciando a criação e fortalecimento da rede de apoio local;

V. promover a integração social das mulheres de primeira gestação em relação à nova identidade social como mães;

VI. colaborar no exercício da parentalidade, de modo a fortalecer os vínculos e o papel da família no cuidado e proteção da criança; e

VII. garantir o direito da criança ao nascimento seguro e ao crescimento e desenvolvimento saudáveis.

Parágrafo único. Entende-se por apoio relacional a troca de experiências entre a mãe voluntária e a beneficiária, no contexto dos encontros que serão realizados periodicamente para tratar de questões voltadas para gestação e maternidade.
Art. 3º O Projeto Piloto """"Mães Unidas"""" tem os seguintes objetivos:

I. oferecer apoio relacional à beneficiária, a fim de fortalecê-la no exercício da maternidade;

II. orientar gestantes e mães vulneráveis no acesso aos serviços básicos de saúde, assistência social e de justiça;

III. promover a saúde e o bem-estar da mãe e filho(a) durante a gestação e os dois primeiros anos de vida da criança;

IV. fortalecer os vínculos familiares e comunitários das mulheres no contexto da gestação e da maternidade, propiciando a criação e fortalecimento da rede de apoio local;

V. promover a integração social das mulheres de primeira gestação em relação à nova identidade social como mães;

VI. colaborar no exercício da parentalidade, de modo a fortalecer os vínculos e o papel da família no cuidado e proteção da criança; e

VII. garantir o direito da criança ao nascimento seguro e ao crescimento e desenvolvimento saudáveis.

Parágrafo único. Entende-se por apoio relacional a troca de experiências entre a mãe voluntária e a beneficiária, no contexto dos encontros que serão realizados periodicamente para tratar de questões voltadas para gestação e maternidade.
Art. 3º O Projeto Piloto """"Mães Unidas"""" tem os seguintes objetivos:

I. oferecer apoio relacional à beneficiária, a fim de fortalecê-la no exercício da maternidade;

II. orientar gestantes e mães vulneráveis no acesso aos serviços básicos de saúde, assistência social e de justiça;

III. promover a saúde e o bem-estar da mãe e filho(a) durante a gestação e os dois primeiros anos de vida da criança;

IV. fortalecer os vínculos familiares e comunitários das mulheres no contexto da gestação e da maternidade, propiciando a criação e fortalecimento da rede de apoio local;

V. promover a integração social das mulheres de primeira gestação em relação à nova identidade social como mães;

VI. colaborar no exercício da parentalidade, de modo a fortalecer os vínculos e o papel da família no cuidado e proteção da criança; e

VII. garantir o direito da criança ao nascimento seguro e ao crescimento e desenvolvimento saudáveis.

Parágrafo único. Entende-se por apoio relacional a troca de experiências entre a mãe voluntária e a beneficiária, no contexto dos encontros que serão realizados periodicamente para tratar de questões voltadas para gestação e maternidade.
""",#N/A,NA,Portaria,https://www.gov.br/mdh/pt-br/acesso-a-informacao/institucional/portarias/portaria-no-629-de-13-de-marco-de-2020,Projeto,Social,Gênero,,"2023-03-08 11:52:42","Art. 2º O Projeto Piloto ""Mães Unidas"" atenderá gestantes e mães de crianças com até dois anos de idade, e priorizará respectivamente:<br /><br />I. gestantes e mães adolescentes de até 19 (dezenove) anos;<br /><br />II. gestantes e mães beneficiárias do Programa Bolsa Família; e<br /><br />III. gestantes e mães de crianças com deficiência."
